naive_did,abadie_lasso_result,dmldid_lasso_result
9.037343561944281,6.949424051210964,3.0926078880262344
9.247813691461086,6.959810377989955,3.0035731439902245
10.129036347309535,7.189802900310259,3.042147339088741
9.502354391496871,7.31700821518622,3.2653019467591955
9.629876033252636,6.393018142793877,3.1089736523052216
9.829567203743533,6.944960158668944,3.3885137250027597
10.630792815448899,4.7874328942325795,2.9965917452114526
8.274429549589719,6.168128031152977,2.969097324839912
7.93948117092657,5.759273969493872,3.1286582049564715
11.158731765320038,7.320744941945243,3.0163270810605054
10.167064419059898,7.3670591251501865,2.2033371634134644
10.237787959876087,7.115335217204225,3.2115868524356745
9.74793973499537,5.388428281280419,2.502728555182088
10.124425156932741,7.169152731089813,2.3238917446874527
8.504015738201254,6.415031970584983,3.1526559683760507
9.050305951249474,6.6625752784148835,3.203998376040789
10.362222340175734,6.879121633902778,3.1757585849876735
10.66174103701858,7.22368897119001,3.1234749133875495
9.84045783773482,6.038739136105493,2.4699457333260284
9.77581409252241,7.013371943511617,2.9904757627040226
9.760880912533466,6.400090078690984,2.9640557976892015
8.599070106620525,5.771034724125551,3.0089297902834593
9.477545611623615,6.563267393696526,3.112028209215895
10.402765003757406,6.828157418465021,3.080151017903217
9.74351349017588,6.620714329478688,2.9969035549569267
9.989105558473288,7.163596264846193,3.3858217845391065
10.0272328589569,7.2349590003162705,3.30076818123718
10.412783234607229,6.67506721936057,3.1555708805664855
8.866639058720732,6.616065390249443,2.2851819367509307
7.579526375632148,5.3382073151129825,3.1626740148405137
9.537528050572753,6.151466160014443,2.305416538343472
9.377730461184473,5.276943554610373,3.071880504749128
10.023168729607765,6.199827789545118,3.1367541006819883
10.172386473022378,7.0022964999012265,3.2298773657857573
9.38499465630601,6.311381200738838,2.8273720914346514
10.743167121363971,6.847924178346936,3.0512691870308712
11.012285448225256,7.621801270745179,3.3333418167696838
11.022912394032993,7.148915629154557,2.543844831714133
8.482322481767365,6.171092112245464,1.3857895657603039
9.864082198030587,7.628451560061585,3.160711428230196
10.396436495466494,7.879217187983054,3.406418395528749
8.557423296826997,6.030643991139049,2.939969441320166
10.707902737209636,7.851867088300695,3.295754937880287
9.047462839412944,6.811856393266608,3.1851579298148165
10.012803203198036,6.430216736466894,2.1802093992495886
9.481017032540672,6.944362490594736,3.0045815420878226
8.96964388554245,6.980226379460574,3.2216101870149605
10.660730356634865,6.780148965062918,3.3086322665416077
9.72600251719902,6.361950392067329,3.086274732095098
7.083402190638132,6.059534198848445,3.1659539483940717
8.623824747915517,6.999930488941499,3.3154459698439114
9.54946800403252,6.654256885474633,2.6441767587757363
10.72593931977761,6.9418790364310645,3.2683186378325018
8.071458560039739,5.728464728547407,2.979894662332196
9.04379395460084,4.424552575150469,3.528775795248737
9.007572644122618,6.443519902831279,3.0174197973387207
9.055488394315718,6.449817935375647,3.0818471223489845
9.06712489036201,6.189620276010334,3.0722526483897443
10.341505797522453,7.008842281848576,3.338159351332625
8.807939024992809,5.908313227883019,3.230896216112171
10.240595936716524,7.192602583171239,2.9170513049624844
9.179526374866722,7.046276043350333,3.2943798292152042
10.32199923133976,6.683992785393823,3.1037195969078333
9.462650574130361,6.665585557029009,2.8429928439044536
8.879800513745906,5.395768284542605,3.1146823414839098
10.013664597282558,7.110195447674047,3.047678898520535
10.903793399028633,8.22546009412225,3.253510211195877
10.114822559163544,7.3817897168499265,3.086076365463481
10.123608554073165,7.10504554751803,3.1388516641101334
9.435660786770322,6.959063373544981,2.6170093782532735
12.091137059641214,2.3360351940285926,3.429271219459266
10.274962715557232,7.449565336917188,3.1840654240213513
8.868104247452784,6.517772705053024,2.8508510837467416
9.606825003736633,6.124338416359829,3.2947767086198123
9.980243522152833,6.948034899662565,3.1441935311766023
10.133458158832092,7.05365603311885,3.2507750464732728
9.36245935456244,6.550166447912259,3.2222928093552303
10.219953574956122,7.3286290326605705,3.2801753715465436
10.647153330336245,6.404172785532824,3.136137322012366
11.183245623373965,7.515617615849567,3.3012557907394973
8.29439129532572,5.559418786462866,2.6654942477650194
8.846861397613067,6.453224734232783,1.5755265664798481
10.33056735796091,7.070744083084636,3.055194218416762
10.171590981542051,7.0633516818433595,3.5525263761690935
10.079753112632265,6.7681505009600365,2.740864576122669
10.590305009158811,7.985750486644053,2.7968314430130663
11.545578337017933,5.225779460923826,1.4928546611805302
8.901325528888389,5.960994376115359,3.2297372991323767
9.704042010045633,7.052236764070797,2.8155082865731815
8.787910938993123,6.517862216965195,2.953029054723162
9.651606010560014,6.821274298266895,3.0985910202634566
11.222290844457982,6.440369760697042,2.3773238321378725
7.982669844468917,5.327413475154315,2.9447821819483906
10.494468593611202,6.625581867712645,3.1312965866361377
9.987586401944956,7.116104612184869,3.040185915038455
9.020900300683847,7.04339015515212,1.8113829582717063
9.067582098268257,5.721393850763136,3.2770787081527892
7.182322931447186,5.041452073365079,2.9941485059840707
10.173973885640526,3.442904959986596,2.5042795679344887
10.663329802460087,7.413488270140533,3.0867470332462723
8.857012929915932,5.605644379083885,3.186373354396872
11.09143538587089,4.469208455268992,4.007510689081688
9.500187894783945,6.557551415113871,3.0481994555052725
9.723740081296862,7.6172663540274455,2.8217480853081316
10.428262118445637,6.759043324097419,3.2673955651797066
8.547745220934884,5.748087801619567,3.0190285247698396
11.483307362274187,7.145492506601967,3.221496216216128
9.243482059384032,6.392625007904098,3.2080276666704
11.664088005432404,7.6769077155026855,3.2635945178861636
9.69337000275711,7.18883991249405,3.2462216187391983
8.762732471443186,4.3843874713084645,2.090691405701161
9.81026703483639,5.3282246989588495,1.2741580899914404
10.4271747221262,4.715618805114474,3.2837012558820207
8.791843864340933,5.563411364677533,1.6443151722732081
11.383270207595974,7.357266407158039,3.070180737646054
8.024944783348996,5.305603440074083,2.330979579654275
10.14981824456287,7.361714726518199,3.263660290576695
8.482464154388964,6.053949109494934,2.461135263150549
10.02774981720925,6.494516027804853,3.1794804284572886
9.82850783790673,7.043304912435371,3.2181055791910507
9.560282399630506,5.392047051998198,2.580095975881755
7.3815955942138505,5.152255331679051,3.222666501099603
8.43681411613407,5.969072943537484,3.0685842290941183
10.0828933199286,7.083885776425922,3.32244296261361
10.580146469510526,7.618381393886206,3.228203165198667
11.25752044870567,7.378359918353313,3.313789360664691
9.534849296585016,5.5377949682309175,3.8888480858441747
8.71688708254565,6.478018201823539,2.6157577534090786
9.527098534404534,3.6339015512960233,2.9442222553560695
8.364805003705797,5.58438253150313,3.1074080702925597
10.441460733320495,6.770727323579485,2.976406459435871
9.320685169121376,6.498074207532774,3.0679022882830136
9.708241977904617,6.62511836889398,2.9688483407915784
8.438941941252047,5.199879071706004,2.567178722627058
9.236559397500184,6.030414597042816,3.1143084995289083
9.05628444441329,6.173828214101115,3.23793646662667
10.517691423670447,6.6977873025664065,3.1704729455112517
9.117800229005615,5.665073001752068,3.266507649436484
9.727007022177851,7.423931470959129,3.0948650082576377
9.589823621495048,6.272451084913993,2.9303034500455327
8.643189394504493,5.90840415000224,2.9994047383481917
10.276032232346434,6.404873604967277,3.292862365041877
9.315125589012506,6.338891321885727,1.3045437563237698
9.405617136398698,6.1310692724790545,3.026915248242857
10.104729341223472,6.341565854266898,3.070718960972834
8.221202208626746,5.464375876667381,2.831302795496684
10.513770537593075,4.3011447170033446,3.204214000068067
9.550924711591364,6.799962969825116,3.2972512881419522
10.41115906252507,7.477988786627629,3.3614308496929803
8.48758349260643,5.400674639351905,3.3365762379841932
10.695225470680747,7.229224905068471,2.039494535323842
11.666083089701509,3.3202417323182143,3.2502997737048043
9.082225383630078,2.437176934916854,4.2846371365070945
9.385976468243138,6.365518727442071,3.0107920226383245
9.913644639932343,7.261905875920205,3.107718213783091
8.804618936882186,6.464118474703963,3.005283102961389
10.691047827272438,7.155190195261752,2.9618410791936816
10.096254918933628,6.905844025737128,3.2549103754373077
10.313537637976633,7.287215234373298,3.124954608367253
7.351995786174418,5.722969751911101,3.0773901832803565
10.71164581246601,7.221591860143401,3.354640485085498
9.831981105095153,7.132900342630649,3.3480896727162985
11.468526663565116,7.953911048091427,3.270688994529934
8.979352524670453,6.368855379148671,3.2103355851332163
9.50329172578494,6.308075805468053,3.0539426639024985
8.749188028713512,6.333268656304255,3.1955005916529204
9.72793137640189,5.7762371334259965,3.260425325898567
9.016356106710152,6.030832036369779,2.7199542004579023
10.15813241773867,7.078524781887754,2.8034258846232203
9.069127802476528,6.205701400353738,2.3020646778758724
9.977855034442051,7.088665667491031,2.1171841823391206
9.505119516931574,7.318085154621387,3.2289193500937996
9.38816122241586,6.501881853507934,2.973555695198538
9.743685574509993,7.536433247356567,3.2659201984276605
10.801948786699246,7.125835304918464,3.360118379417476
9.92192602019637,6.64361924337547,2.9942325115521715
9.714339591757861,6.505635323144884,2.254756669282887
11.034950069918494,7.751571122021748,3.60099624279311
10.477201479561128,7.322458890956589,3.136834390420698
10.872065869595009,7.757145200766131,3.4417527126441856
7.791812410310204,5.7714543459219865,2.6644590836163475
