abadie_linear,chang_linear,ours_separate_linear,chang_lgbm,ours_separate_lgbm,chang_zip,ours_separate_zip
-1.1551700009595667,-2.039178849164875,-0.932558137678416,-0.3193891037341526,-0.9028239058228369,-0.13149355617122485,-0.490872429205311
-0.6525950919395008,-0.002224012747101882,-0.940964818279368,-0.044673089501471704,-0.9146789859437598,-0.018697934979705514,-0.3878749941437845
-1.3754319284734038,-0.002169856948474003,-0.9292410493246545,-0.06183494012407486,-0.9172998467165451,-0.15218914174491607,-0.08201743124141908
0.46720285842502773,-0.005011192878256848,-0.910343262312176,-0.06191150477794112,-0.9173456886724206,-0.026577983111605762,-0.22827205855253177
-1.4028935689348307,0.02193637319620918,-0.9409288989044402,-0.041612083424449754,-0.9212663655675185,0.0640892386061384,-0.2604476631355925
-2.5405792634588296,0.010011948303851706,-0.9878274534454401,-0.08678997206751017,-0.9773051524414685,0.14072044379017287,-0.29156430475629314
-1.148598200202489,0.029174295526134788,-0.960437364569088,-0.0694623073138141,-0.9347570909783067,0.0928494324317985,-0.3290853652574739
-0.8793436053933199,0.053014630309339734,-0.9489988438421382,-0.05332201112531021,-0.937044312336789,0.03736862097337274,-0.2943996696912749
0.1778974210637439,0.021435804227746533,-0.9374053693732339,-0.043321359095159405,-0.9111919552417457,0.13812193712319037,-0.14924554021282774
-1.701059333642782,0.0053243048599280725,-0.9548335099424842,-0.06695633768844789,-0.9046402435158173,0.185084596996163,-0.3489194491644433
-0.6853347926660016,0.03258008246089856,-0.934797858894311,-0.056558144871160114,-0.933972198802495,0.12465918480598073,-0.36501486126836685
-1.067717469901114,0.04115830254775547,-0.9633662304822926,-0.03674550922674253,-0.9641660337464455,0.17701374220891383,-0.350089040216138
-0.4943776870053934,0.008120976742215793,-0.9407303395515855,-0.051506471377579174,-0.9427880321251809,0.17685063490783676,-0.33311821186910523
-1.0555812043852348,0.00680851531905556,-0.9502263296507439,-0.06643156715161044,-0.9327042657764532,0.06415781548664107,-0.3773508737033799
-1.1909975193678368,-0.03772715340768044,-0.918234199724935,-0.08427794271166966,-0.9133082905502632,0.007144758988100177,-0.44323323001872816
-1.1563637443877106,0.030846399100886594,-0.9631117712013054,-0.05081775710249244,-0.9474367289658989,-0.0024848915044740267,-0.313176937848256
-0.45598159806799893,0.033188601731539036,-0.8960232950115188,-0.056077494137233945,-0.8997627233845245,0.2263363683691163,-0.22977564413182552
-0.470864700008346,0.026307414044357838,-0.9391290067198166,-0.053439999842492106,-0.9183735940479485,0.20652887376430293,-0.3687970870768285
0.08913570425499012,0.05843425420519675,-0.9477893735753874,-0.033036004122698436,-0.9196090206432903,0.22389172111326774,-0.2382486301217426
-1.1583332300034133,0.02017978904954223,-0.9365214410287434,-0.04872434787489517,-0.9300886566190869,0.21549573656360838,-0.27094734802829135
-0.8897916228677477,0.02718844779949866,-0.9463158142124334,-0.04208402873816092,-0.9380225532310029,0.11701790107473566,-0.325274944104772
-0.7158556362806474,-0.00576636546554158,-0.9385888367879557,-0.06765902535466878,-0.909998070830929,0.13067042339240423,-0.25532088447471896
-0.10280072333758786,-0.02344091337212275,-0.9488905757146494,-0.04991983963045186,-0.9321806386947222,0.07767718198501389,-0.2334558460723168
-0.5096022327302278,0.01801461185018656,-0.9486282125192131,-0.05901048974948702,-0.9209440644846647,0.11460240849360623,-0.2978396155172664
-1.466590231760312,0.015096474095439186,-0.9456211415720239,-0.08219432663371072,-0.8924918098507749,0.22390223153749683,-0.19551986145682995
-0.5209662999611357,0.0019800108028903505,-0.9583448086406202,-0.07007712791735624,-0.9351777817670426,0.20280149051561674,-0.3321982651983986
-1.1091101579905314,0.0247865063103535,-0.9412930888626049,-0.03490280572938286,-0.9306872143898359,0.2123546880957218,-0.2581116876743612
-0.7519557857705712,-0.02928188879716866,-0.9108038789707732,-0.05133668079978083,-0.9119033963811614,0.2548935587127752,-0.3010964199389817
-0.5169302507869002,0.023703837064000168,-0.9286436588001943,-0.044121511414899776,-0.9053396637301527,0.12932360240769655,-0.25700799800747526
-1.6674456417177244,0.019940894362574728,-0.941790136860763,-0.07688176785117476,-0.9373605849754426,0.1764035868569985,-0.33597302065010476
-1.2369227605746245,0.007089472939836716,-0.8589422499249213,-0.042393456350665444,-0.8424720601531966,0.1741138255367755,-0.33621867582480014
-1.340658110865779,0.018210283937993153,-0.9503095321159656,-0.04301282926213927,-0.9653583316640321,-0.01872368142274131,-0.47107857251032764
-0.6274387160263083,0.029387105525563076,-0.9238797955375223,-0.041491395123765505,-0.9236415619795754,0.2106966959829344,-0.39537006854282053
-0.3522767998830665,-0.08197808275847707,-0.781032684546055,-0.1943415755811706,-0.9035355060833004,0.11205502279096957,-0.3081050375999132
-0.8576288062477149,-0.08416070625500593,-0.935835021022777,-0.18507421040897284,-0.9287876167569773,0.013088615700331353,-0.29241972981658654
-0.2590877429945512,0.019909932500513813,-0.9126664872751666,-0.04293783198460761,-0.8845203366947061,0.1564515978233302,-0.2539002660106408
-1.4005247109648429,0.04701052645091302,-0.9314942046940753,-0.04534007048027786,-0.9051096090427155,0.18385764582738232,-0.36244882490923575
-0.6706705971426404,-0.0025251559337591484,-0.9483686297429457,-0.0599875095227404,-0.9386468006448518,0.15834921216705794,-0.28242666509467573
-0.9646599501264351,-0.03650431942465916,-0.9334777130430977,-0.05039893741567062,-0.9300222545360264,0.0868031280902683,-0.20567381277347116
-0.8395099547985174,0.05548898749419853,-0.9492339789491059,-0.044246802987479454,-0.9226901904535734,0.10373573152135407,-0.2691024244994723
0.28688567573042006,-0.005242295434601197,-0.9298908568591894,-0.08144300445139493,-0.9225419052109427,0.19117458807470095,-0.22492642595507867
-0.9189405197054274,-0.006917868355385397,-0.9675527689522678,-0.0715957707716979,-0.9484935777982518,-0.05884762083944593,-0.4487636908377679
-0.8086893197768139,0.022051576672110593,-0.9346381852627964,-0.052626932628153614,-0.9032291075356269,0.16671765309733688,-0.10612748630194564
-1.2808424460739016,0.07413218303360455,-0.9579446523639754,-0.040073002038385826,-0.9296353666428431,0.22626901400430138,-0.2765835878365228
-0.3948724277756644,-0.015419440525179785,-0.8547933909329881,-0.05022628422907072,-0.8493009247406058,0.14261971409079818,-0.4001544479865347
-0.9798514475653058,0.046323430582251086,-0.9200257086503021,-0.05899860644534192,-0.9029933902582283,0.11446048672352388,-0.3163786213295246
-0.8974677570365092,-0.030500737891927015,-0.936731056634032,-0.05541789936759649,-0.9176771822833358,0.15038973932645125,-0.2873009848238583
-0.6757274322557375,0.0042504367655992305,-0.950878346329828,-0.05086590842983431,-0.9539730473994499,0.12764445644669362,-0.2847991646796197
-0.2071916251893383,0.025927452115341726,-0.9496670723399873,-0.04330829299821996,-0.9430050959660354,0.04117717270912283,-0.22895977735759449
-0.998900441824709,0.02976741668962516,-0.9560213528410298,-0.04849962934912498,-0.9279871343187813,0.21482265163627237,-0.3668000023764553
-1.6302586817956912,0.04330808002478943,-0.9088219525504274,-0.05530304991967065,-0.8607819334030871,-0.043586628377752096,-0.15265125923621964
-0.2887954422548573,0.014341632461891376,-0.946267421838346,-0.05003508827371328,-0.9648047416930848,0.025444390106217955,-0.43802992315300343
-0.00953012477918041,0.014842825945195216,-0.8806285503201476,-0.04458787438489575,-0.8674089509538835,-0.0630593528385152,-0.40442486413245504
-2.0784348355009823,-0.017087501280251695,-0.9570831527764636,-0.059246023426993207,-0.9371004886179392,0.17585535071591044,-0.24613982163344514
0.2599446203278278,-0.0020210417899751624,-0.9771136815879011,-0.04132215215826916,-0.9607701993612228,0.33783546099586054,-0.32046812668406244
-0.49134128221617546,0.02573878227796312,-0.9348618767293339,-0.047386556715979106,-0.9183999365403752,0.1862318667737569,-0.22128601833854217
-0.55423592964253,0.010022703914525746,-0.9612129721907526,-0.061970524864477496,-0.9442472589419485,0.014323835210153577,-0.18037574970661346
-0.7916940524696352,0.02010557949245466,-0.9394969442243768,-0.0409953064088096,-0.9089072704806237,0.06557536815168098,-0.5846217718890419
